gene	value
A1BG	1.1598090159695216
A1BG-AS1	0.0
A1CF	0.7795555938066961
A2M	0.884514775443559
A2M-AS1	-1.0513973099643354
A2ML1	0.010225660368487155
A2MP1	-0.2142171583463834
A3GALT2	0.5745102896968131
A4GALT	0.0
A4GNT	0.0
AAAS	-0.13236915588895393
AACS	0.33311360569031656
AACSP1	-0.4404155707959591
AADAC	0.42021580459532903
AADACL2	0.0
AADACL2-AS1	4.801231851180185
AAED1	0.3992527418842222
AAGAB	-0.00441776653761039
AAK1	0.3288683021406129
AAMDC	0.13152915135333032
AAMP	0.04022079564322567
AANAT	-0.6546327291423425
AAR2	-0.11304423195331381
AARD	0.0
AARS	0.06120131872072854
AARS2	-0.11093184573460135
AASDH	-0.011324095684560831
AASDHPPT	0.12454455289974398
AASS	0.0
AATF	-0.0075876022330039206
ABALON	0.29216851186807813
ABAT	-0.9647971108198261
ABCA1	0.6298980351563236
ABCA10	-0.13558092856606407
ABCA11P	-0.3006283740486877
ABCA12	-0.668238945744428
ABCA13	-0.10728021092993556
ABCA17P	1.4310680057587049
ABCA2	-0.1643097289018165
ABCA3	0.7049266714596341
ABCA4	0.0
ABCA5	-0.3850145694376545
ABCA7	0.8722752547198072
ABCA9	0.41145613676647136
ABCB1	0.2546167402872355
ABCB10	-0.5292283079701647
ABCB10P1	0.0
ABCB11	0.8358966814052693
ABCB4	0.0
ABCB5	-0.4404155707959591
ABCB6	-0.31165598773785064
ABCB7	0.055398770053882274
ABCB8	0.2138747283129483
ABCB9	0.3343633214535995
ABCC1	0.09146471636074871
ABCC10	-0.06898509804757147
ABCC11	-0.7370711821582465
ABCC2	-1.140378718234695
ABCC4	-0.028495650633475478
ABCC5	0.07524420824409006
ABCC6	0.5936695139885199
ABCC9	-0.2984159239532458
ABCD1	0.22873917747723915
ABCD1P4	0.0
ABCD2	0.0017150686570870377
ABCD3	-0.24551574352793892
ABCD4	-0.0874084133243187
ABCE1	-0.16011287370730187
ABCF1	-0.21717200515855062
ABCF2	0.08949516895630616
ABCF2P2	0.0
ABCF3	-0.06764880070812573
ABCG1	0.0
ABCG2	-0.31039227356818655
ABCG5	0.0
ABHD1	0.0
ABHD10	-0.03863136771806097
ABHD11	0.29941050463357843
ABHD11-AS1	0.02750321413092327
ABHD12	0.19942860539013196
ABHD12B	-0.7515788507765351
ABHD13	-0.08045736462776887
ABHD14A-ACY1	-0.4339317987478597
ABHD14B	0.025280782674233393
ABHD15	0.12870149492591842
ABHD16A	0.1099746276994491
ABHD17A	-0.21088357419514825
ABHD17AP1	-0.3048087206646053
ABHD17AP5	0.41145613676647136
ABHD17AP6	-0.2142171583463834
ABHD17B	-0.029442161931463318
ABHD17C	-0.07694187654814222
ABHD18	-0.15031082002704999
ABHD2	0.11700127994703458
ABHD3	0.07374738054840613
ABHD4	0.09797562888835731
ABHD5	0.046168483412037276
ABHD6	-0.11595616855711732
ABHD8	-0.400015988855107
ABI1	0.07392673080227752
ABI1P1	0.2546167402872355
ABI2	-0.2683460333948968
ABI3	-0.1835753115348404
ABI3BP	0.3621718893924175
ABL1	0.08384365173737507
ABL2	-0.6447547299153218
ABLIM1	-0.4661285971703073
ABLIM2	0.2546167402872355
ABLIM3	0.2546167402872355
ABR	0.22029331305638777
ABRACL	0.053343189542816916
ABT1	-0.16555837506978932
ABT1P1	0.0
ABTB1	-0.10141400188895311
ABTB2	0.7087934890252807
ACAA1	0.001990272923821479
ACAA2	-0.6663827405266808
ACACA	0.2516116654403824
ACACB	0.22338042614577702
ACAD10	0.3493426963402637
ACAD8	0.017286570918351174
ACAD9	-0.24640547381383904
ACADM	0.030830140950801166
ACADS	-0.19784294424953863
ACADSB	-0.2754682710645522
ACADVL	0.07331228606114237
ACAN	-0.2142171583463834
ACAP1	-0.09845237292652342
ACAP2	0.16668510576661433
ACAP3	-0.1264170807948446
ACAT1	0.3856985018692676
ACAT2	0.04347657653983106
ACBD3	-0.4810341197262815
ACBD4	-0.4645454575786596
ACBD5	0.23292597459683684
ACBD6	-0.7841691787464686
ACBD7-DCLRE1CP1	0.19723897842008795
ACCS	-0.3618969512171711
ACCSL	-0.4404155707959591
ACD	0.26937385876348685
ACE	-1.0493382794823658
ACE2	-0.3850145694376545
ACER1	0.42021580459532903
ACER2	0.061675579541283554
ACER3	0.41253888890172696
ACIN1	-0.20984029640111146
ACKR2	0.7786394748292177
ACKR4	-1.3968774616986794
ACLY	0.1004815810972044
ACMSD	0.17518300700171086
ACO1	0.5500107934828744
ACO2	-0.3927262155179996
ACOT11	-0.1123893816340944
ACOT12	0.0
ACOT13	0.30866964590356893
ACOT7	0.3846275773361931
ACOT8	0.10934294027300062
ACOT9	0.1413005303846866
ACOX1	0.016324481510737954
ACOX2	1.3970880725899248
ACOX3	-0.00984496369771648
ACOXL	-0.2142171583463834
ACOXL-AS1	0.04039958194085211
ACP1	0.024698328616102216
ACP2	0.2646708982187018
ACP5	0.8316719413618004
ACP6	0.19837226296659072
ACP7	0.0
ACPP	0.7766399306226601
ACPT	0.2546167402872355
ACR	-0.036484705370357196
ACRBP	0.6944013961798596
ACRV1	0.31952752953209573
ACSBG1	0.026441567328816862
ACSBG2	1.5829297626219327
ACSF2	0.23050706970499935
ACSF3	0.025992334221372815
ACSL1	0.5587673163596492
ACSL3	0.05387353742766976
ACSL4	0.12034537084045382
ACSL5	0.20974773326659601
ACSL6	0.3831583642199074
ACSM1	0.33928429275799843
ACSM2B	-0.3850145694376545
ACSM3	0.5635966432308486
ACSM5	0.41145613676647136
ACSM6	0.0
ACSS1	0.004320486128937873
ACSS2	0.5701444324070071
ACSS3	-0.43634242940432627
ACTA1	-1.296077950418782
ACTA2	2.4480659905958624
ACTA2-AS1	-1.0787123036141129
ACTB	0.24531996333435302
ACTBP11	-0.23750945019834258
ACTBP14	0.8482862542757553
ACTBP8	0.2546167402872355
ACTBP9	0.19723897842008795
ACTG1	0.49178112975477006
ACTG1P10	0.0
ACTG1P17	-0.2778128932496151
ACTG1P24	0.8316719413618004
ACTG1P9	0.0
ACTG2	-0.2142171583463834
