gene	value
A1BG	-8.008807860025044
A1BG-AS1	-2.964150342112493
A1CF	-1.0530409645296288
A2M	-0.243716484789001
A2M-AS1	-0.06869760686710791
A2ML1	0.4148527486175085
A2MP1	1.0020644817841444
A3GALT2	0.3227548778558316
A4GALT	3.960852795449661
A4GNT	0.41517800081027456
AA06	0.0
AAAS	-0.5735887180686365
AACS	-0.042290496522465304
AACSP1	0.7370405218210729
AADAC	-0.8853510252574743
AADACL2	0.0
AADACL2-AS1	1.0006424646190852
AADACL3	0.0
AADACL4	0.0
AADACP1	3.1120356841422105
AADAT	-0.44947904642863357
AAED1	1.0075998248483513
AAGAB	-0.019325652681033034
AAK1	0.9586514432564233
AAMDC	0.7621836980897676
AAMP	0.3546580467553593
AANAT	0.2805395050003172
AAR2	0.06150489427064798
AARD	0.0
AARS	-0.48220433613873404
AARS2	-0.7173278650193833
AARSD1	1.5827638652991813
AASDH	-0.8659513032471882
AASDHPPT	0.6962147664985547
AASS	0.8092622604309962
AATBC	0.899940178028011
AATF	0.12601541289895835
AATK	-3.408239829365739
AATK-AS1	-5.8631488840721335e-05
ABALON	-0.6134378248839258
ABAT	-0.7615995818934636
ABCA1	-1.648271505799448
ABCA10	1.2942980702768212
ABCA11P	-1.2603242910940695
ABCA12	0.6626389773153822
ABCA13	1.2210223383316445
ABCA17P	0.22165776640375967
ABCA2	-0.029655760078917126
ABCA3	2.6934374156723697
ABCA4	0.46210875269522145
ABCA5	-0.7519144907907069
ABCA6	0.37634401836586706
ABCA7	0.6877620322937599
ABCA8	3.2541767963589487
ABCA9	-0.7029223400627957
ABCA9-AS1	-0.41495493653915183
ABCB1	0.17639957632544956
ABCB10	0.11741039414468801
ABCB11	-0.8383885954842158
ABCB4	-2.2615617565518162
ABCB5	3.8181370441615097
ABCB6	-0.20869859385794243
ABCB7	0.18295770440211534
ABCB8	0.9010817451791766
ABCB9	-0.17044332778450055
ABCC1	1.2257384463097303
ABCC10	0.6905379644807468
ABCC11	-0.16789988005178458
ABCC12	0.0
ABCC13	0.4152544615836835
ABCC2	-1.1113663417364066
ABCC3	1.4452173444138978
ABCC4	0.03207706548892553
ABCC5	1.0803061554327407
ABCC5-AS1	0.0
ABCC6	-0.3802847657403845
ABCC6P1	0.006483549946189271
ABCC6P2	0.15506107192919583
ABCC8	0.0
ABCC9	7.613838515526323
ABCD1	0.6237562163569859
ABCD2	2.6970775396860005
ABCD3	-0.5431465134153228
ABCD4	0.34178036097011244
ABCE1	-0.9037977942140056
ABCF1	-0.3278899468517018
ABCF2	0.49843301602879997
ABCF3	0.24923055001942274
ABCG1	-0.4495724437384494
ABCG2	-3.461683217541946
ABCG4	-0.28898716082444365
ABCG5	-2.0386668843906723
ABCG8	-0.46719109703032036
ABHD1	-0.23494056742787084
ABHD10	0.5119448922134495
ABHD11	0.25325547118723435
ABHD11-AS1	-0.362270154320919
ABHD12	0.6912300372005209
ABHD12B	-1.9950555391127964
ABHD13	-0.0773007017040559
ABHD14A	1.8561073692474244
ABHD14A-ACY1	0.0
ABHD14B	0.38204076318627855
ABHD15	-0.010958261715448003
ABHD16A	0.8717088324933151
ABHD16B	0.9252118652992483
ABHD17A	0.027085850774779985
ABHD17B	-0.44808660281095314
ABHD17C	0.5781881995869682
ABHD2	1.1342607779899687
ABHD3	-0.45462773300168635
ABHD4	1.8550054578464437
ABHD5	1.3352606973489856
ABHD6	-0.2620194410498824
ABHD8	-0.08427898668731615
ABI1	0.9293610881906353
ABI2	0.19389509429649898
ABI3	0.0
ABI3BP	1.1632654723934857
ABL1	-0.503739391551262
ABL2	0.5452547200329043
ABLIM1	0.564841600710686
ABLIM2	0.23599422293890449
ABLIM3	0.6852229569491275
ABO	0.0
ABR	2.5628412940795613
ABRA	-0.41495493653915183
ABRACL	1.6651047010776985
ABT1	-0.557697590542114
ABTB1	1.1173794779531683
ABTB2	-0.11990334405366809
ACAA1	0.5316410784001633
ACAA2	-0.05140503164771637
ACACA	-1.180238590157094
ACACB	0.03244916584772817
ACAD10	0.18788466446424046
ACAD11	-0.3212372431882109
ACAD8	0.8544050449089937
ACAD9	-0.18266382530099357
ACADL	3.7831925593181728
ACADM	-0.3170740601846642
ACADS	0.4516229635691058
ACADSB	-1.2530979798969089
ACADVL	0.5905912819913084
ACAN	0.4148963050503111
ACAP1	0.8681685746489367
ACAP2	1.5469598015361399
ACAP3	-0.8619703725268941
ACAT1	0.35110077273267315
ACAT2	-0.41304553148815515
ACBD3	0.4380297584158601
ACBD4	0.25442564340812623
ACBD5	0.8347857816095843
ACBD6	0.10274679296984424
ACBD7	0.32477822360018216
ACCS	0.4102963623158091
ACCSL	0.0
ACD	-0.39544751528873867
ACE	1.156918786781748
ACE2	6.276403060259106
ACER1	0.0
ACER2	1.0612175498471172
ACER3	1.0137393385940463
ACHE	0.7293302043855974
ACIN1	0.23279342979938988
ACKR1	0.9990019918884508
ACKR2	-0.48461616856920475
ACKR3	5.890715386676155
ACKR4	0.7059418795278987
ACLY	-0.709932302275357
ACMSD	-4.4164162987997155
ACO1	-0.6446124614607278
ACO2	1.0651415057085423
ACOT1	0.2712180878740691
ACOT11	1.9001124351804561
ACOT12	-1.2883463884305577
ACOT13	0.34333163377195497
ACOT2	0.5421157971954624
ACOT4	0.29069683237902844
ACOT6	-0.10991160681241485
ACOT7	0.4691643224530484
ACOT8	0.4780064234743229
ACOT9	0.5343159599307921
ACOX1	-0.8196616328203845
ACOX2	-0.18364652344441623
ACOX3	0.4391829753610228
ACOXL	0.9990019918884508
ACP1	-0.6645631095825788
ACP2	0.3731183761837187
ACP5	2.602423876829997
ACP6	-0.2947621455106457
ACPP	1.2840870744586068
ACPT	0.5135367869096141
ACR	-2.458745321621092
ACRBP	-0.42142052922558504
ACRC	-0.49417533036664096
ACRV1	0.4888605495282743
ACSBG1	0.7753325527845476
ACSBG2	1.2934810227627367
ACSF2	-0.6427443407016309
ACSF3	-0.15983031239659162
ACSL1	-0.7311209255853512
ACSL3	-1.160417832041837
ACSL4	-2.3331017995858545
ACSL5	0.5320521608790862
ACSL6	-1.3302141828170249
ACSM1	-0.3572847408631121
ACSM2A	0.8611600452875585
ACSM2B	0.1703567895418754
ACSM3	-1.0690378968356118
ACSM4	0.0
ACSM5	1.1400014039890292
ACSM6	0.4853319543888567
ACSS1	1.804443094067639
ACSS2	-0.13135040788875507
ACSS3	-1.6240289677140751
ACTA1	-1.5233182720024274
ACTA2	3.4999644858287917
ACTA2-AS1	-0.1288327701263332
ACTB	0.4769104272648903
ACTBL2	3.5991432031167094
ACTC1	5.345887581894608
ACTG1	0.12545345881147263
ACTG1P17	-2.5815806995084185
ACTG1P20	0.1384127627265066
ACTG1P4	-0.2639866597822369
ACTG2	2.163353766681607
ACTL10	-0.3184076293208431
ACTL6A	0.7276665059802241
ACTL6B	0.0
ACTL7A	-0.001378737669391672
ACTL7B	-0.9994141559710923
ACTL8	-0.41519010736793843
ACTL9	0.0
ACTN1	1.247051423534014
ACTN1-AS1	0.3216265273878712
ACTN2	1.2218969729150964
ACTN3	0.7721941621727622
ACTN4	0.6015160236766732
ACTR10	0.7118107419841433
ACTR1A	-0.08484482260520032
ACTR1B	-0.054340779237817216
ACTR2	0.2314646024705631
ACTR3	0.7896307262205227
ACTR3B	0.12183261825851233
ACTR3BP2	0.0
ACTR3BP5	0.0
ACTR3C	2.082624937972338
ACTR5	-0.00409850700369585
ACTR6	0.23915617662705202
ACTR8	0.43792955077397444
ACTRT1	-0.41519010736793843
ACTRT2	0.0
ACTRT3	0.873229890371042
ACVR1	0.8167449659303934
ACVR1B	0.2783597380006917
ACVR1C	0.950325551425224
ACVR2A	-0.384501997851352
ACVR2B	-0.4068389050830721
ACVR2B-AS1	0.40044132656949705
ACVRL1	-0.22238774442413112
ACY1	1.7797794234963642
ACY3	0.1146806919981529
ACYP1	1.5172465612588324
ACYP2	0.5487399992306887
ADA	0.9577183852153759
ADAD1	-1.00000917618954
ADAD2	0.0
ADAL	0.3763782165739249
ADAM10	1.4599459575271982
ADAM11	-1.3398302453073345
ADAM12	0.7365453666500855
ADAM15	0.45083994228953905
ADAM17	0.4700073484289575
ADAM18	4.53360371076953
ADAM19	3.819198533917615
ADAM1A	-0.23046992075485662
ADAM2	-0.0006098430195731197
ADAM20	0.3215904301109337
ADAM20P1	-0.753314721714466
ADAM21	1.44942552799955
ADAM21P1	0.8903185745189823
ADAM22	0.36763965104198704
ADAM23	1.913161628303901
ADAM28	1.8260007890272858
ADAM29	0.0
ADAM30	-0.41519010736793843
ADAM32	-0.13820121654541406
ADAM33	-0.5425533682021593
ADAM3A	2.438072487873848
ADAM5	0.4152544615836835
ADAM6	0.0
ADAM7	0.0
ADAM8	-1.1738026417979261
ADAM9	1.0753119524098782
ADAMDEC1	0.0003356223214691645
ADAMTS1	0.26553111027656406
ADAMTS10	-1.8748950959368549
ADAMTS12	2.7167312259779273
ADAMTS13	-0.8992809014793179
ADAMTS14	0.0
ADAMTS15	-0.41519010736793843
ADAMTS16	0.3852346426425832
ADAMTS17	-0.00044704654191696225
ADAMTS18	0.3215580343078311
