gene	value
ARHGEF10L	-0.2901539946091649
HIF3A	-0.32550916981132083
RNF17	0.8488375902964952
RNF10	0.12329714824798543
RNF11	-0.6095231159029701
RNF13	-0.3397246792452826
GTF2IP1	0.8273058328840985
REM1	0.46024353099730586
MTVR2	0.1405917628032346
RTN4RL2	0.24784332075471394
C16orf13	0.05814423719676576
C16orf11	0.1965161725067385
FGFR1OP2	-0.43675199460916403
TSKS	-0.2690266630727769
ATRX	-0.03527570350403941
PMM2	-0.04125036118598757
LOC100272146	1.065931261455527
ASS1	-2.1950740431266986
NCBP1	-0.22410545552560102
ZNF709	0.2273491266846328
ZNF708	-0.07244175741239367
RBM14	0.29198741778975723
NCBP2	0.4336097304582207
DISC1	-0.006999487870622545
CAMK1	-0.09776679784366316
RPL37	0.45340384366576103
SPR	-0.11056299730458896
ZNF700	0.2945653099730432
ZNF707	0.9939764959568729
CAMK4	-1.7868473045822113
ZNF704	0.0067013315363873005
LOC339240	-0.8697945606469003
GOLGA6B	-2.0265838490566037
RNF115	0.20392002156335565
RNF112	-0.10657088948787141
ZC3H14	-0.35208282479784536
SPN	-0.7719738867924502
HMGCLL1	-2.7912347924528316
NACAP1	0.269690005390836
LRRTM1	-1.2608753369272243
GRIN1	0.7711946091644195
RBMY1A3P	0.0288959568733153
DHX8	0.2047770188679241
DHX9	0.3154572776280311
LOC441204	-0.17397607008086258
TCOF1	1.0984264150943428
LRRTM3	-0.08631122371967659
NUP98	-0.2605707978436662
XPC	-0.22883150404312147
SLC12A2	-0.4601534932614548
GRINA	0.3759610943396332
LRRTM2	-0.48655590835579576
NUP93	0.7079522964959644
HAP1	-0.2260482749326127
KLRA1	0.6361235687331566
CAMKV	0.6996998814016174
SPPL3	0.10550803234501949
GOLIM4	-1.073524840970352
ZNF646	0.9065533584905685
OPA3	0.3221057304582189
OPA1	-0.27973496495956596
RHEB	0.6254927115902937
RAB40C	0.10666737466307019
RAB40B	0.1884600862533663
RAB40A	0.32519929380053814
COL7A1	2.8605528463611947
MDP1	-0.4848334016172533
GTSE1	3.267644819407006
FAM183A	0.6054711698113199
ARFRP1	0.6527005606469043
OVCH1	-0.02570550404312663
FAM183B	0.0856966900269539
PSAP	-0.12305870619945303
KIAA0831	0.4048489811320817
SPPL2A	-0.1224198382749293
SLC46A1	0.6199002749326059
TGFBR2	-0.4865377035040517
ITGA8	-0.1257655148247987
ITGA9	-2.5600028247978424
STK40	-0.7936901671159013
MYO3B	-0.4973640107816717
ATP2A1	1.2269094555256037
ATP2A2	0.36743763881402103
ATP2A3	-0.27004044743936007
ITGA1	-0.6353029811320781
ITGA2	1.5534528463611812
ITGA3	0.36276603773585414
ITGA4	-0.7415499245282975
ITGA5	0.5081787547169796
ITGA6	1.360293239892183
ITGA7	1.1373801725067345
TRHR	0.0160743773584905
LOC100132288	0.37167519676549077
DENND4A	-0.8194980269541858
DENND4B	1.1244074932614492
DENND4C	-0.41828778975741265
SWAP70	0.529180156334224
RARRES1	0.4495878814016203
LOC100132287	0.564085557951481
PHLDA3	0.6191700754717031
PHLDA2	0.8434730188679218
TACO1	-0.2641217789757402
PMM1	-0.27178992452830286
GAP43	1.1084136603773584
NENF	0.5930615741239791
SQLE	1.8398034824797893
MRPL28	0.1738667978436652
LOC100289341	0.24445480862533575
FBXL13	0.3771711698113207
FBXL12	0.10703661994609881
FBXL15	0.12322152560646416
CYP27B1	1.4897735256064695
FBXL17	-0.2129681239892136
FBXL16	0.8725524366576791
FAM169A	0.39570090026954663
FAM116B	0.865787805929922
FAM116A	-0.008264231805931388
FAM169B	-2.664641698113205
RALGAPA2	-0.8099127277628035
GHDC	0.16655820485174821
H19	-2.173598226415102
SDK2	-0.593525525606466
GRP	0.5370302641509435
TPRN	0.5134391482479757
THSD4	-0.9754478598382779
KIAA0895L	0.9085785067385528
CHST9	-2.139712377358488
CHST8	-0.5875047601078183
COL4A5	0.17991028571428558
COL4A4	-1.1482416927223698
COL4A3	-0.7025271644204882
COL4A2	1.4776159299191427
COL4A1	1.6812686037735904
SLC35D2	-0.029570991913741906
CHST1	0.732962501347715
ZNF879	-0.23863552560646895
CHST3	-0.15190564420485764
CHST2	0.2928086846361202
CHST5	0.662945611859838
CHST4	-5.556937547169814
CHST7	-1.5016217520215625
CHST6	1.1819956873315354
ITGAX	0.4801422479784341
OR8J1	-0.020218
SNORD115-17	0.0
BCL2A1	-0.9037327331536371
GPSM2	1.4680497843665776
HLCS	-0.3396923288409681
NOG	-0.5471581886792451
LIPG	-1.6254120862533608
ITGAV	0.45680107277628146
HIBCH	-1.0082022264150936
ZNF703	0.5039279460916433
ITGAL	-0.22264087870620486
ITGAM	-0.03728919676549758
LOC286359	0.189856603773585
HLF	-1.5461684797843613
NOV	0.7227021132075464
FAM134C	0.13011161725067666
FAM134B	-3.7826086792452935
FAM134A	0.3385276927223746
SERPING1	-1.4901584258760217
SMAD9	-1.1270552776280311
TRERF1	-0.31738870080862824
LOC653501	-0.35896798921832573
LRPAP1	0.13799453908357684
LQK1	1.5892413854447431
SMAD6	-1.3291487439353116
SMAD7	-0.6887603234501309
GOLPH3L	0.9061600107816652
SMAD1	-0.7331042964959522
AFTPH	-0.15113016172507265
SMAD3	0.3409303018867913
MUS81	0.5849494285714165
AMMECR1L	0.1226884851751997
IL1RAPL1	0.3050173692722372
TMPRSS11B	0.014114636118598301
IGF2R	-0.05524476010781498
TMPRSS11D	-0.039325832884096995
TMPRSS11F	0.0212228733153638
ZC3H10	0.5176271051212904
