gene	value
A1BG	-7.716063364433704
A1BG-AS1	-3.3323545383783033
A1CF	-2.085349679846191
A2M	-1.967005130403468
A2M-AS1	-0.03108012266611393
A2ML1	0.20742637430875424
A2MP1	0.2085484404163367
A3GALT2	0.5647604101938806
A4GALT	3.7175987649732134
A4GNT	0.07609732997748231
AA06	0.0
AAAS	-0.33257405755058933
AACS	-0.30161438330859625
AACSP1	0.736860441043424
AADAC	-1.9791021992607476
AADACL2	0.0
AADACL2-AS1	0.5003212323095426
AADACL3	0.0
AADACL4	0.0
AADACP1	1.7035792566131813
AADAT	-0.4247325470414953
AAED1	0.6179655546417644
AAGAB	0.17344081286280222
AAK1	0.9170129156620881
AAMDC	0.4964367429593892
AAMP	0.21931946492838783
AANAT	-0.21928575853867205
AAR2	0.044333019370792925
AARD	0.0
AARS	-0.6969052575130075
AARS2	-0.6956474380196234
AARSD1	1.1598948503167055
AASDH	-0.5591216586692038
AASDHPPT	0.7208057019484251
AASS	0.3441160372830083
AATBC	0.10998254827265264
AATF	-0.21944020899275252
AATK	-3.1810514995799335
AATK-AS1	0.4033945425279394
ABALON	-0.6927393728081395
ABAT	-0.3268354057667633
ABCA1	-1.8165148363549495
ABCA10	0.9626957701247782
ABCA11P	-0.943894370885265
ABCA12	0.7871776232044603
ABCA13	0.818093225742684
ABCA17P	0.9429096523236745
ABCA2	0.0703374571729043
ABCA3	2.5657787833775076
ABCA4	0.14563731299485472
ABCA5	-1.3393325608491278
ABCA6	-0.8644571745436185
ABCA7	-0.08920755330883168
ABCA8	0.8335957591122827
ABCA9	-1.0864562901351866
ABCA9-AS1	-0.41495493653915183
ABCB1	-1.587558591571515
ABCB10	-1.024972808565721
ABCB11	-1.617494379662106
ABCB4	-2.251194008796256
ABCB5	2.747883754122401
ABCB6	-0.6140507154721071
ABCB7	0.10008627640235268
ABCB8	0.6221859236704859
ABCB9	0.3256199957579362
ABCC1	1.3563964900679792
ABCC10	0.3846831552298191
ABCC11	-0.3532786095605327
ABCC12	0.36853425161700265
ABCC13	0.20762723079184175
ABCC2	-1.4013777014195075
ABCC3	1.5672605552678576
ABCC4	-0.08003981825172879
ABCC5	0.8308915605527663
ABCC5-AS1	0.2075820565768618
ABCC6	-0.7624792395996689
ABCC6P1	-0.4958330684660517
ABCC6P2	-0.49559730754248754
ABCC8	0.7080381787073401
ABCC9	6.006377163728539
ABCD1	-0.11402636209828465
ABCD2	1.4742994598595662
ABCD3	-0.6494819567226742
ABCD4	-0.05855301285160763
ABCE1	-0.6041987319813487
ABCF1	-0.28929729405171756
ABCF2	0.43068840596879454
ABCF3	0.06992569075589472
ABCG1	-0.7750178707668605
ABCG2	-3.5963137601270674
ABCG4	0.2500755754619701
ABCG5	-3.1240859905745797
ABCG8	-3.4029250718888133
ABHD1	-0.1932024812291706
ABHD10	0.4818275081054395
ABHD11	0.27288157874034
ABHD11-AS1	0.08456053251598417
ABHD12	0.6965760152366745
ABHD12B	-1.5319703512946758
ABHD13	-0.24282196120441846
ABHD14A	1.110374644673679
ABHD14A-ACY1	0.0
ABHD14B	-0.028188344494036954
ABHD15	-0.749976922489715
ABHD16A	0.19386331807067236
ABHD16B	1.034607233423217
ABHD17A	0.10988484319286762
ABHD17B	-0.3707149700560972
ABHD17C	1.0938966808760897
ABHD2	0.6930854500815755
ABHD3	-0.8896321494120549
ABHD4	1.4139932384867606
ABHD5	1.2667536766203487
