gene	value
5S_rRNA	0.0533163738467274
7SK	-0.04317808478457392
A1BG	0.4473216224970118
A1BG-AS1	0.5494515513846481
A1CF	0.4025787308539801
A2M	0.9619778790636708
A2M-AS1	0.5350239376828537
A2ML1	0.0
A2ML1-AS1	0.0
A2ML1-AS2	0.0
A2MP1	0.003893406699562778
A3GALT2	0.0
A4GALT	-0.10773927846199349
A4GNT	-0.013863614050893867
AA06	0.0
AAAS	-0.21875070366060623
AACS	-0.20489648206343203
AACSP1	-0.015867153649749725
AADAC	1.0983765454962215
AADACL2	0.0
AADACL2-AS1	-0.006769748475838059
AADACL3	0.0
AADACL4	0.0
AADACP1	0.032650379008180574
AADAT	-0.43810803243811725
AAGAB	-0.7116212830539954
AAK1	-0.82947410201447
AAMDC	0.87108598752436
AAMP	-0.1439514917462823
AANAT	-0.022272226793371708
AAR2	-0.2821506226272352
AARD	0.0
AARS1	-0.8957149632649131
AARS1P1	0.0
AARS2	-0.053675352806248355
AARSD1	0.05201137793468025
AARSD1P1	0.14286567033488434
AASDH	-0.5668174676294906
AASDHPPT	-0.1860935061908151
AASDHPPT-AS1	0.08333067195749036
AASS	0.22710145961098083
AATBC	0.18220345745682726
AATF	-0.5049140146890658
ABAT	0.20796619053295906
ABCA1	0.8656004578024055
ABCA10	0.08923104966577897
ABCA11P	-0.1698951621745265
ABCA12	-0.08507857583459694
ABCA13	-0.012873645515871113
ABCA15P	-0.14415947459339548
ABCA17P	-0.05546901941620907
ABCA2	0.7468491613926793
ABCA3	-0.4735912062987653
ABCA3P1	0.07580019052900482
ABCA4	-0.47922868187092993
ABCA5	-0.20991787647868732
ABCA6	0.017342047797215883
ABCA7	0.6115040085563046
ABCA8	-0.31381216106988186
ABCA9	0.015292154102772543
ABCA9-AS1	0.0
ABCB1	-1.4568950698699066
ABCB10	0.11955868156416294
ABCB10P1	-0.011333354962518541
ABCB10P3	-0.009933126089008523
ABCB10P4	-0.01210481995084035
ABCB11	-0.009043470618817733
ABCB4	-0.14693144501561828
ABCB5	-0.007341895044807341
ABCB6	0.5063277264017376
ABCB7	-0.06436733071570622
ABCB8	-0.41037907559994835
ABCB9	-0.13979319872479623
ABCC1	-0.36650980534979904
ABCC10	-0.25379144065167125
ABCC11	0.25886071246631176
ABCC12	-0.0027020953838155226
ABCC13	0.0
ABCC2	0.18237159680093917
ABCC3	0.451853830510768
ABCC4	-0.5027395658599443
ABCC5	-0.6324768664832225
ABCC5-AS1	0.0
ABCC6	0.6546181679243497
ABCC6P1	0.3453723559574453
ABCC6P2	0.42498186167651597
ABCC8	-0.00882143888281569
ABCC9	-0.009064116689060752
ABCD1	0.2542675943359489
ABCD1P2	0.0
ABCD1P3	0.0
ABCD1P4	0.0
ABCD1P5	0.0
ABCD2	-0.07553420860603702
ABCD3	0.12011040645362847
ABCD4	-0.0003851109081471904
ABCE1	-0.2122703206719434
ABCE1P1	0.026273802861785614
ABCE1P2	-0.05203769344685766
ABCE1P3	-0.3285769512526804
ABCF1	-0.563527818271734
ABCF2	-0.3113003273372881
ABCF2-H2BK1	-0.19070754248834587
ABCF2P1	-0.008511262958962327
ABCF2P2	0.0
ABCF3	-0.16874661828133153
ABCG1	-0.08288872662400894
ABCG2	-0.27861597048057307
ABCG4	-0.29652100837437606
ABCG5	0.18596180534379547
ABCG8	0.1890613539778634
ABHD1	0.37383681063087315
ABHD10	-0.5020287543859538
ABHD11	0.7188310356507346
ABHD12	-0.100007504765534
ABHD12B	0.07807268172534844
ABHD13	-0.3993057725523834
ABHD14A	0.4015873392082234
ABHD14A-ACY1	0.49160312012904017
ABHD14B	0.6730184175782234
ABHD15	-0.0832225575762422
ABHD15-AS1	0.0
ABHD16A	-0.03732750713526467
ABHD16B	0.0
ABHD16B-AS1	0.7804481001487207
ABHD17A	0.38605833510989207
ABHD17AP1	0.22987621474001807
ABHD17AP3	0.03811035716246708
ABHD17AP4	0.16461570417923435
ABHD17AP5	-0.028078796509219316
ABHD17AP6	0.23440174116051227
